Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
276       | 7ff7c8280f90h   | 90      | CTC_RET_INTR        | hex://bitcore/gbits?bitcopy#bitcopy_g[32u](32u,8u,8u,8u,32u~ref)                                              | ref uint bitcopy<uint>(uint src, byte srcidx, byte dstidx, byte count, ref uint dst)                          | 0f 1f 44 00 00 48 8b 44 24 28 44 8b 10 0f b6 d2 45 0f b6 c9 45 8b d9 41 c1 e3 08 41 0b d3 0f b7 d2 c4 e2 68 f7 d1 41 8d 49 ff 41 b9 01 00 00 00 49 d3 e1 c4 c2 f0 f3 d1 44 8b c9 45 0f b6 c0 41 83 e0 1f 41 8b c8 41 d3 e1 41 f7 d1 45 23 ca 41 8b c8 d3 e2 41 0b d1 89 10 c3
277       | 7ff7c8281000h   | 90      | CTC_RET_INTR        | hex://bitcore/gbits?bitcopy#bitcopy_g[32i](32i,8u,8u,8u,32i~ref)                                              | ref int bitcopy<int>(int src, byte srcidx, byte dstidx, byte count, ref int dst)                              | 0f 1f 44 00 00 48 8b 44 24 28 44 8b 10 0f b6 d2 45 0f b6 c9 45 8b d9 41 c1 e3 08 41 0b d3 0f b7 d2 c4 e2 68 f7 d1 41 8d 49 ff 41 b9 01 00 00 00 49 d3 e1 c4 c2 f0 f3 d1 44 8b c9 45 0f b6 c0 41 83 e0 1f 41 8b c8 41 d3 e1 41 f7 d1 45 23 ca 41 8b c8 d3 e2 41 0b d1 89 10 c3
278       | 7ff7c8281070h   | 89      | CTC_RET_INTR        | hex://bitcore/gbits?bitcopy#bitcopy_g[64u](64u,8u,8u,8u,64u~ref)                                              | ref ulong bitcopy<ulong>(ulong src, byte srcidx, byte dstidx, byte count, ref ulong dst)                      | 0f 1f 44 00 00 48 8b 44 24 28 4c 8b 10 0f b6 d2 45 0f b6 c9 45 8b d9 41 c1 e3 08 41 0b d3 0f b7 d2 c4 e2 e8 f7 d1 41 8d 49 ff 41 b9 01 00 00 00 49 d3 e1 c4 c2 b0 f3 d1 45 0f b6 c0 41 83 e0 3f 41 8b c8 49 d3 e1 49 f7 d1 4d 23 ca 41 8b c8 48 d3 e2 49 0b d1 48 89 10 c3
279       | 7ff7c82810e0h   | 89      | CTC_RET_INTR        | hex://bitcore/gbits?bitcopy#bitcopy_g[64i](64i,8u,8u,8u,64i~ref)                                              | ref long bitcopy<long>(long src, byte srcidx, byte dstidx, byte count, ref long dst)                          | 0f 1f 44 00 00 48 8b 44 24 28 4c 8b 10 0f b6 d2 45 0f b6 c9 45 8b d9 41 c1 e3 08 41 0b d3 0f b7 d2 c4 e2 e8 f7 d1 41 8d 49 ff 41 b9 01 00 00 00 49 d3 e1 c4 c2 b0 f3 d1 45 0f b6 c0 41 83 e0 3f 41 8b c8 49 d3 e1 49 f7 d1 4d 23 ca 41 8b c8 48 d3 e2 49 0b d1 48 89 10 c3
280       | 7ff7c8281560h   | 53      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[8u](8u,8u,8u)                                                           | byte bitfill<byte>(byte src, byte index, byte count)                                                          | 0f 1f 44 00 00 0f b6 c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 81 f0 ff ff 00 00 41 0b c0 f7 d0 0f b6 c0 c3
281       | 7ff7c82815b0h   | 55      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[8i](8i,8u,8u)                                                           | sbyte bitfill<sbyte>(sbyte src, byte index, byte count)                                                       | 0f 1f 44 00 00 48 0f be c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 81 f0 ff ff 00 00 41 0b c0 f7 d0 48 0f be c0 c3
282       | 7ff7c8281600h   | 53      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[16u](16u,8u,8u)                                                         | ushort bitfill<ushort>(ushort src, byte index, byte count)                                                    | 0f 1f 44 00 00 0f b7 c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 81 f0 ff ff 00 00 41 0b c0 f7 d0 0f b7 c0 c3
283       | 7ff7c8281650h   | 55      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[16i](16i,8u,8u)                                                         | short bitfill<short>(short src, byte index, byte count)                                                       | 0f 1f 44 00 00 48 0f bf c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 81 f0 ff ff 00 00 41 0b c0 f7 d0 48 0f bf c0 c3
284       | 7ff7c82816a0h   | 46      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[32u](32u,8u,8u)                                                         | uint bitfill<uint>(uint src, byte index, byte count)                                                          | 0f 1f 44 00 00 8b c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 8b d0 f7 d2 0b c2 f7 d0 c3
285       | 7ff7c82816e0h   | 46      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[32i](32i,8u,8u)                                                         | int bitfill<int>(int src, byte index, byte count)                                                             | 0f 1f 44 00 00 8b c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 44 8b c1 0f b6 ca 41 d3 e0 41 8b d0 f7 d2 0b c2 f7 d0 c3
286       | 7ff7c8281720h   | 47      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[64u](64u,8u,8u)                                                         | ulong bitfill<ulong>(ulong src, byte index, byte count)                                                       | 0f 1f 44 00 00 48 8b c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 b8 f3 d0 0f b6 ca 49 d3 e0 49 8b d0 48 f7 d2 48 0b c2 48 f7 d0 c3
287       | 7ff7c8281760h   | 47      | CTC_RET_INTR        | hex://bitcore/gbits?bitfill#bitfill_g[64i](64i,8u,8u)                                                         | long bitfill<long>(long src, byte index, byte count)                                                          | 0f 1f 44 00 00 48 8b c1 41 0f b6 c8 ff c9 41 b8 01 00 00 00 49 d3 e0 c4 c2 b8 f3 d0 0f b6 ca 49 d3 e0 49 8b d0 48 f7 d2 48 0b c2 48 f7 d0 c3
288       | 7ff7c82817a0h   | 103     | CTC_RET_INTR        | hex://bitcore/gbits?bitmap#bitmap_g[8u](8u,8u,8u,8u)                                                          | byte bitmap<byte>(byte src, byte dst, byte count, byte index)                                                 | 0f 1f 44 00 00 8b c1 0f b6 d2 41 0f b6 c8 ff c9 41 ba 01 00 00 00 49 d3 e2 c4 c2 f0 f3 d2 44 8b d1 45 0f b6 c9 41 83 e1 1f 41 8b c9 41 d3 e2 41 81 f2 ff ff 00 00 41 23 d2 0f b6 d2 41 0f b6 c8 41 b8 01 00 00 00 49 d3 e0 c4 c2 f0 f3 d0 0f b6 c9 0f b6 c0 23 c8 0f b6 c1 41 8b c9 d3 e0 0f b6 c0 0b c2 0f b6 c0 c3
289       | 7ff7c8281820h   | 104     | CTC_RET_INTR        | hex://bitcore/gbits?bitmap#bitmap_g[16u](16u,16u,8u,8u)                                                       | ushort bitmap<ushort>(ushort src, ushort dst, byte count, byte index)                                         | 0f 1f 44 00 00 8b c1 0f b7 d2 45 0f b6 c0 41 8d 48 ff 41 ba 01 00 00 00 49 d3 e2 c4 c2 f0 f3 d2 44 8b d1 45 0f b6 c9 41 83 e1 1f 41 8b c9 41 d3 e2 41 81 f2 ff ff 00 00 41 23 d2 0f b7 d2 41 ba 01 00 00 00 41 8b c8 49 d3 e2 c4 c2 f0 f3 d2 0f b7 c9 0f b7 c0 23 c8 0f b7 c1 41 8b c9 d3 e0 0f b7 c0 0b c2 0f b7 c0 c3
290       | 7ff7c82818a0h   | 80      | CTC_RET_INTR        | hex://bitcore/gbits?bitmap#bitmap_g[32u](32u,32u,8u,8u)                                                       | uint bitmap<uint>(uint src, uint dst, byte count, byte index)                                                 | 0f 1f 44 00 00 8b c1 45 0f b6 c0 41 8d 48 ff 41 ba 01 00 00 00 49 d3 e2 c4 c2 f0 f3 d2 44 8b d1 45 0f b6 c9 41 83 e1 1f 41 8b c9 41 d3 e2 41 f7 d2 41 23 d2 41 ba 01 00 00 00 41 8b c8 49 d3 e2 c4 c2 b8 f3 d2 41 23 c0 41 8b c9 d3 e0 0b c2 c3
291       | 7ff7c8281910h   | 80      | CTC_RET_INTR        | hex://bitcore/gbits?bitmap#bitmap_g[64u](64u,64u,8u,8u)                                                       | ulong bitmap<ulong>(ulong src, ulong dst, byte count, byte index)                                             | 0f 1f 44 00 00 48 8b c1 45 0f b6 c0 41 8d 48 ff 41 ba 01 00 00 00 49 d3 e2 c4 c2 a8 f3 d2 45 0f b6 c9 41 83 e1 3f 41 8b c9 49 d3 e2 49 f7 d2 49 23 d2 41 ba 01 00 00 00 41 8b c8 49 d3 e2 c4 c2 b8 f3 d2 49 23 c0 41 8b c9 48 d3 e0 48 0b c2 c3
292       | 7ff7c8281a80h   | 131     | CTC_RET_INTR        | hex://bitcore/gbits?bitpos#bitpos_g[8u](32i)                                                                  | BitPos<byte> bitpos<byte>(int index)                                                                          | 48 83 ec 38 c5 f8 77 44 8b c2 c7 44 24 14 08 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 08 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 01 c5 fa 6f 44 24 28 c5 fa 7f 41 10 48 8b c1 48 83 c4 38 c3
293       | 7ff7c8281b20h   | 131     | CTC_RET_INTR        | hex://bitcore/gbits?bitpos#bitpos_g[16u](32i)                                                                 | BitPos<ushort> bitpos<ushort>(int index)                                                                      | 48 83 ec 38 c5 f8 77 44 8b c2 c7 44 24 14 10 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 10 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 01 c5 fa 6f 44 24 28 c5 fa 7f 41 10 48 8b c1 48 83 c4 38 c3
294       | 7ff7c8281bc0h   | 131     | CTC_RET_INTR        | hex://bitcore/gbits?bitpos#bitpos_g[32u](32i)                                                                 | BitPos<uint> bitpos<uint>(int index)                                                                          | 48 83 ec 38 c5 f8 77 44 8b c2 c7 44 24 14 20 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 20 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 01 c5 fa 6f 44 24 28 c5 fa 7f 41 10 48 8b c1 48 83 c4 38 c3
295       | 7ff7c8281c60h   | 131     | CTC_RET_INTR        | hex://bitcore/gbits?bitpos#bitpos_g[64u](32i)                                                                 | BitPos<ulong> bitpos<ulong>(int index)                                                                        | 48 83 ec 38 c5 f8 77 44 8b c2 c7 44 24 14 40 00 00 00 44 0f b6 4c 24 14 41 8b c0 33 d2 41 f7 f1 89 44 24 10 44 0f b7 4c 24 10 c7 44 24 0c 40 00 00 00 44 0f b6 54 24 0c 41 8b c0 33 d2 41 f7 f2 89 54 24 08 48 8d 44 24 18 c5 f8 57 c0 c5 fa 7f 00 c5 fa 7f 40 10 0f b6 44 24 08 66 44 89 4c 24 18 66 89 44 24 1a c5 fa 6f 44 24 18 c5 fa 7f 01 c5 fa 6f 44 24 28 c5 fa 7f 41 10 48 8b c1 48 83 c4 38 c3
296       | 7ff7c8282210h   | 582     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[8u](span8u)                                                               | byte bitseg<byte>(Span<byte> src, BitPos<byte> firstpos, BitPos<byte> lastpos)                                | 57 56 48 81 ec 18 01 00 00 c5 f8 77 48 8b f1 48 8d 7c 24 20 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7a 6f 00 c5 fa 7f 44 24 20 c4 c1 7a 6f 40 10 c5 fa 7f 44 24 30 c5 fa 6f 02 c5 fa 7f 44 24 40 c5 fa 6f 42 10 c5 fa 7f 44 24 50 c5 fa 6f 44 24 20 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 44 24 30 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 44 24 40 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 c8 00 00 00 8b 84 24 f8 00 00 00 0f b7 d0 c7 84 24 b4 00 00 00 08 00 00 00 44 0f b6 84 24 b4 00 00 00 41 0f af d0 8b 84 24 fa 00 00 00 44 0f b7 c0 41 03 d0 8b 84 24 b8 00 00 00 0f b7 c0 c7 84 24 b0 00 00 00 08 00 00 00 44 0f b6 84 24 b0 00 00 00 41 0f af c0 44 8b 84 24 ba 00 00 00 45 0f b7 c0 41 03 c0 2b d0 85 d2 7d 0a f7 da 85 d2 0f 8c 24 01 00 00 ff c2 83 fa 08 7e 0f b8 ff 00 00 00 48 81 c4 18 01 00 00 5e 5f c3 8b 44 24 40 0f b7 c0 44 8b 44 24 20 45 0f b7 c0 41 3b c0 0f 94 c0 0f b6 c0 85 c0 75 12 44 8b 44 24 42 45 0f b7 c0 41 f7 d8 41 83 c0 08 eb 03 44 8b c2 44 89 84 24 ac 00 00 00 44 0f b6 84 24 ac 00 00 00 4c 8b 09 c5 fa 6f 44 24 40 c5 fa 7f 84 24 88 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 98 00 00 00 44 8b 94 24 88 00 00 00 45 0f b7 d2 4d 63 d2 47 0f b6 0c 11 44 8b 54 24 42 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 28 f7 c9 45 0f b6 c9 85 c0 74 0d 41 8b c1 48 81 c4 18 01 00 00 5e 5f c3 41 2b d0 89 94 24 84 00 00 00 0f b6 84 24 84 00 00 00 48 8b 09 c5 fa 6f 44 24 20 c5 fa 7f 44 24 60 c5 fa 6f 44 24 30 c5 fa 7f 44 24 70 8b 54 24 60 0f b7 d2 48 63 d2 0f b6 0c 11 c1 e0 08 0f b7 c0 c4 e2 78 f7 c9 0f b6 c1 41 8b c8 d3 e0 0f b6 c0 41 0b c1 0f b6 c0 48 81 c4 18 01 00 00 5e 5f c3 e8 32 92 83 ff
297       | 7ff7c82828a0h   | 582     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[16u](span16u)                                                             | ushort bitseg<ushort>(Span<ushort> src, BitPos<ushort> firstpos, BitPos<ushort> lastpos)                      | 57 56 48 81 ec 18 01 00 00 c5 f8 77 48 8b f1 48 8d 7c 24 20 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7a 6f 00 c5 fa 7f 44 24 20 c4 c1 7a 6f 40 10 c5 fa 7f 44 24 30 c5 fa 6f 02 c5 fa 7f 44 24 40 c5 fa 6f 42 10 c5 fa 7f 44 24 50 c5 fa 6f 44 24 20 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 44 24 30 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 44 24 40 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 c8 00 00 00 8b 84 24 f8 00 00 00 0f b7 d0 c7 84 24 b4 00 00 00 10 00 00 00 44 0f b6 84 24 b4 00 00 00 41 0f af d0 8b 84 24 fa 00 00 00 44 0f b7 c0 41 03 d0 8b 84 24 b8 00 00 00 0f b7 c0 c7 84 24 b0 00 00 00 10 00 00 00 44 0f b6 84 24 b0 00 00 00 41 0f af c0 44 8b 84 24 ba 00 00 00 45 0f b7 c0 41 03 c0 2b d0 85 d2 7d 0a f7 da 85 d2 0f 8c 24 01 00 00 ff c2 83 fa 10 7e 0f b8 ff ff 00 00 48 81 c4 18 01 00 00 5e 5f c3 8b 44 24 40 0f b7 c0 44 8b 44 24 20 45 0f b7 c0 41 3b c0 0f 94 c0 0f b6 c0 85 c0 75 12 44 8b 44 24 42 45 0f b7 c0 41 f7 d8 41 83 c0 10 eb 03 44 8b c2 44 89 84 24 ac 00 00 00 44 0f b6 84 24 ac 00 00 00 4c 8b 09 c5 fa 6f 44 24 40 c5 fa 7f 84 24 88 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 98 00 00 00 44 8b 94 24 88 00 00 00 45 0f b7 d2 4d 63 d2 47 0f b7 0c 51 44 8b 54 24 42 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 28 f7 c9 45 0f b7 c9 85 c0 74 0d 41 8b c1 48 81 c4 18 01 00 00 5e 5f c3 41 2b d0 89 94 24 84 00 00 00 0f b6 84 24 84 00 00 00 48 8b 09 c5 fa 6f 44 24 20 c5 fa 7f 44 24 60 c5 fa 6f 44 24 30 c5 fa 7f 44 24 70 8b 54 24 60 0f b7 d2 48 63 d2 0f b7 0c 51 c1 e0 08 0f b7 c0 c4 e2 78 f7 c9 0f b7 c1 41 8b c8 d3 e0 0f b7 c0 41 0b c1 0f b7 c0 48 81 c4 18 01 00 00 5e 5f c3 e8 a2 8b 83 ff
298       | 7ff7c8282b20h   | 567     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[32u](span32u)                                                             | uint bitseg<uint>(Span<uint> src, BitPos<uint> firstpos, BitPos<uint> lastpos)                                | 57 56 48 81 ec 18 01 00 00 c5 f8 77 48 8b f1 48 8d 7c 24 20 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7a 6f 00 c5 fa 7f 44 24 20 c4 c1 7a 6f 40 10 c5 fa 7f 44 24 30 c5 fa 6f 02 c5 fa 7f 44 24 40 c5 fa 6f 42 10 c5 fa 7f 44 24 50 c5 fa 6f 44 24 20 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 44 24 30 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 44 24 40 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 c8 00 00 00 8b 84 24 f8 00 00 00 0f b7 d0 c7 84 24 b4 00 00 00 20 00 00 00 44 0f b6 84 24 b4 00 00 00 41 0f af d0 8b 84 24 fa 00 00 00 44 0f b7 c0 41 03 d0 8b 84 24 b8 00 00 00 0f b7 c0 c7 84 24 b0 00 00 00 20 00 00 00 44 0f b6 84 24 b0 00 00 00 41 0f af c0 44 8b 84 24 ba 00 00 00 45 0f b7 c0 41 03 c0 2b d0 85 d2 7d 0a f7 da 85 d2 0f 8c 15 01 00 00 ff c2 83 fa 20 7e 0f b8 ff ff ff ff 48 81 c4 18 01 00 00 5e 5f c3 8b 44 24 40 0f b7 c0 44 8b 44 24 20 45 0f b7 c0 41 3b c0 0f 94 c0 0f b6 c0 85 c0 75 12 44 8b 44 24 42 45 0f b7 c0 41 f7 d8 41 83 c0 20 eb 03 44 8b c2 44 89 84 24 ac 00 00 00 44 0f b6 84 24 ac 00 00 00 4c 8b 09 c5 fa 6f 44 24 40 c5 fa 7f 84 24 88 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 98 00 00 00 44 8b 94 24 88 00 00 00 45 0f b7 d2 4d 63 d2 47 8b 0c 91 44 8b 54 24 42 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 28 f7 c9 85 c0 74 0d 41 8b c1 48 81 c4 18 01 00 00 5e 5f c3 41 2b d0 89 94 24 84 00 00 00 0f b6 84 24 84 00 00 00 48 8b 09 c5 fa 6f 44 24 20 c5 fa 7f 44 24 60 c5 fa 6f 44 24 30 c5 fa 7f 44 24 70 8b 54 24 60 0f b7 d2 48 63 d2 8b 0c 91 c1 e0 08 0f b7 c0 c4 e2 78 f7 c1 41 8b c8 d3 e0 41 0b c1 48 81 c4 18 01 00 00 5e 5f c3 e8 31 89 83 ff
299       | 7ff7c8282d90h   | 574     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[64u](span64u)                                                             | ulong bitseg<ulong>(Span<ulong> src, BitPos<ulong> firstpos, BitPos<ulong> lastpos)                           | 57 56 48 81 ec 18 01 00 00 c5 f8 77 48 8b f1 48 8d 7c 24 20 b9 10 00 00 00 33 c0 f3 ab 48 8b ce c4 c1 7a 6f 00 c5 fa 7f 44 24 20 c4 c1 7a 6f 40 10 c5 fa 7f 44 24 30 c5 fa 6f 02 c5 fa 7f 44 24 40 c5 fa 6f 42 10 c5 fa 7f 44 24 50 c5 fa 6f 44 24 20 c5 fa 7f 84 24 f8 00 00 00 c5 fa 6f 44 24 30 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 44 24 40 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 e8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 c8 00 00 00 8b 84 24 f8 00 00 00 0f b7 d0 c7 84 24 b4 00 00 00 40 00 00 00 44 0f b6 84 24 b4 00 00 00 41 0f af d0 8b 84 24 fa 00 00 00 44 0f b7 c0 41 03 d0 8b 84 24 b8 00 00 00 0f b7 c0 c7 84 24 b0 00 00 00 40 00 00 00 44 0f b6 84 24 b0 00 00 00 41 0f af c0 44 8b 84 24 ba 00 00 00 45 0f b7 c0 41 03 c0 2b d0 85 d2 7d 0a f7 da 85 d2 0f 8c 1c 01 00 00 ff c2 83 fa 40 7e 14 48 b8 ff ff ff ff ff ff ff ff 48 81 c4 18 01 00 00 5e 5f c3 8b 44 24 40 0f b7 c0 44 8b 44 24 20 45 0f b7 c0 41 3b c0 0f 94 c0 0f b6 c0 85 c0 75 12 44 8b 44 24 42 45 0f b7 c0 41 f7 d8 41 83 c0 40 eb 03 44 8b c2 44 89 84 24 ac 00 00 00 44 0f b6 84 24 ac 00 00 00 4c 8b 09 c5 fa 6f 44 24 40 c5 fa 7f 84 24 88 00 00 00 c5 fa 6f 44 24 50 c5 fa 7f 84 24 98 00 00 00 44 8b 94 24 88 00 00 00 45 0f b7 d2 4d 63 d2 4f 8b 0c d1 44 8b 54 24 42 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 a8 f7 c9 85 c0 74 0d 49 8b c1 48 81 c4 18 01 00 00 5e 5f c3 41 2b d0 89 94 24 84 00 00 00 0f b6 84 24 84 00 00 00 48 8b 09 c5 fa 6f 44 24 20 c5 fa 7f 44 24 60 c5 fa 6f 44 24 30 c5 fa 7f 44 24 70 8b 54 24 60 0f b7 d2 48 63 d2 48 8b 0c d1 c1 e0 08 0f b7 c0 c4 e2 f8 f7 c1 41 8b c8 48 d3 e0 49 0b c1 48 81 c4 18 01 00 00 5e 5f c3 e8 ba 86 83 ff
300       | 7ff7c8283410h   | 546     | CTC_INTRx2          | hex://bitcore/gbits?bitseg#bitseg_g[8u](b256x8u~in)                                                           | byte bitseg<byte>(in Block256<byte> src, BitPos<byte> firstpos, BitPos<byte> lastpos)                         | 48 81 ec 18 01 00 00 c5 f8 77 48 8b 09 c5 fa 6f 02 c5 fa 7f 84 24 d8 00 00 00 c5 fa 6f 42 10 c5 fa 7f 84 24 e8 00 00 00 c4 c1 7a 6f 00 c5 fa 7f 84 24 f8 00 00 00 c4 c1 7a 6f 40 10 c5 fa 7f 84 24 08 01 00 00 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 84 24 b8 00 00 00 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 84 24 c8 00 00 00 c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 84 24 98 00 00 00 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 84 24 a8 00 00 00 c5 fa 6f 84 24 98 00 00 00 c5 fa 7f 44 24 78 c5 fa 6f 84 24 a8 00 00 00 c5 fa 7f 84 24 88 00 00 00 8b 84 24 b8 00 00 00 0f b7 c0 c7 44 24 74 08 00 00 00 0f b6 54 24 74 0f af c2 8b 94 24 ba 00 00 00 0f b7 d2 03 c2 8b 54 24 78 0f b7 d2 c7 44 24 70 08 00 00 00 44 0f b6 44 24 70 41 0f af d0 44 8b 44 24 7a 45 0f b7 c0 41 03 d0 2b c2 85 c0 7d 0a f7 d8 85 c0 0f 8c 14 01 00 00 ff c0 83 f8 08 7e 0a b8 ff 00 00 00 e9 fb 00 00 00 8b 94 24 d8 00 00 00 0f b7 d2 44 8b 84 24 f8 00 00 00 45 0f b7 c0 41 3b d0 0f 94 c2 0f b6 d2 85 d2 75 15 44 8b 84 24 da 00 00 00 45 0f b7 c0 41 f7 d8 41 83 c0 08 eb 03 44 8b c0 44 89 44 24 6c 44 0f b6 44 24 6c c5 fa 6f 84 24 d8 00 00 00 c5 fa 7f 44 24 48 c5 fa 6f 84 24 e8 00 00 00 c5 fa 7f 44 24 58 44 8b 4c 24 48 45 0f b7 c9 4d 63 c9 46 0f b6 0c 09 44 8b 94 24 da 00 00 00 45 0f b7 d2 45 0f b6 d2 45 8b d8 41 c1 e3 08 45 0b d3 45 0f b7 d2 c4 42 28 f7 c9 45 0f b6 c9 85 d2 74 05 41 8b c1 eb 56 41 2b c0 89 44 24 44 0f b6 44 24 44 c5 fa 6f 84 24 f8 00 00 00 c5 fa 7f 44 24 20 c5 fa 6f 84 24 08 01 00 00 c5 fa 7f 44 24 30 8b 54 24 20 0f b7 d2 48 63 d2 0f b6 0c 11 c1 e0 08 0f b7 c0 c4 e2 78 f7 c9 0f b6 c1 41 8b c8 d3 e0 0f b6 c0 41 8b d1 0b c2 0f b6 c0 48 81 c4 18 01 00 00 c3 e8 56 80 83 ff
